Date,Open,High,Low,Close,Adj Close,Volume
1990-03-21,11.092557,11.112436,10.993162,10.993162,3.805648,4041298
1990-03-22,10.933524,10.973282,10.834128,10.933524,3.785002,5878651
1990-03-23,10.953403,11.092557,10.953403,11.072678,3.833175,2649763
1990-03-26,11.132316,11.211832,11.092557,11.092557,3.840057,2172504
1990-03-27,11.092557,11.370865,11.032920,11.350986,3.929518,3735701
1990-03-28,11.311228,11.450382,11.291349,11.430503,3.957046,4050730
1990-03-29,11.430503,11.510019,11.251590,11.291349,3.908875,4818494
1990-03-30,11.291349,11.291349,11.052799,11.052799,3.826294,3477264
1990-04-02,10.973282,11.191953,10.933524,11.191953,3.874465,4202899
1990-04-03,11.231711,11.450382,11.191953,11.390744,3.943283,4658779
1990-04-04,11.410623,11.510019,11.291349,11.331107,3.922638,4336834
1990-04-05,11.370865,11.569656,11.350986,11.470261,3.970809,4050730
1990-04-06,11.549777,11.589536,11.430503,11.569656,4.005221,2339765
1990-04-09,11.470261,11.688931,11.470261,11.669052,4.039629,3001891
1990-04-10,11.629294,11.768448,11.569656,11.728690,4.060275,2754773
1990-04-11,11.788327,11.847964,11.708810,11.748569,4.067157,3702374
1990-04-12,11.768448,11.887723,11.748569,11.887723,4.115329,3347731
1990-04-16,11.907602,11.927481,11.748569,11.768448,4.074038,2798789
1990-04-17,11.649173,11.748569,11.589536,11.728690,4.060275,3008808
1990-04-18,11.847964,11.907602,11.788327,11.828085,4.094684,6752683
1990-04-19,11.788327,11.947360,11.768448,11.867844,4.108448,4824782
1990-04-20,11.788327,11.847964,11.649173,11.828085,4.094684,7278360
1990-04-23,11.728690,11.748569,11.629294,11.669052,4.039629,4234968
1990-04-24,11.688931,11.688931,11.490140,11.490140,3.977693,3825619
1990-04-25,11.529898,11.609415,11.510019,11.529898,3.991455,2976739
1990-04-26,11.629294,11.688931,11.510019,11.649173,4.032748,3250896
1990-04-27,11.609415,11.649173,11.470261,11.490140,3.977693,2762947
1990-04-30,11.470261,11.669052,11.390744,11.649173,4.032748,3854544
1990-05-01,11.748569,11.768448,11.569656,11.649173,4.032748,2705098
1990-05-02,11.609415,11.708810,11.589536,11.708810,4.053395,3575986
1990-05-03,11.728690,11.748569,11.649173,11.688931,4.046513,2686234
1990-05-04,11.748569,11.748569,11.669052,11.708810,4.053395,2643475
1990-05-07,11.688931,11.788327,11.669052,11.768448,4.074038,3635722
1990-05-08,11.768448,11.808206,11.728690,11.808206,4.087801,3127022
1990-05-09,11.808206,11.887723,11.788327,11.887723,4.115329,4447502
1990-05-10,11.887723,12.046756,11.847964,12.026877,4.163503,5917637
1990-05-11,12.066635,12.344943,12.066635,12.285305,4.252965,10099157
1990-05-14,12.344943,12.623251,12.305184,12.444338,4.308019,7256352
1990-05-15,12.384701,12.563613,12.364822,12.444338,4.308019,6076723
1990-05-16,12.503976,12.543734,12.424459,12.464218,4.314903,4103549
1990-05-17,12.484097,12.682888,12.484097,12.663009,4.383720,6254674
1990-05-18,12.663009,12.682888,12.583492,12.603372,4.363076,7116130
1990-05-21,12.603372,12.961196,12.563613,12.961196,4.486948,7388400
1990-05-22,12.961196,13.020833,12.861800,12.961196,4.486948,6223234
1990-05-23,12.941317,13.040712,12.822042,13.020833,4.507594,4706568
1990-05-24,12.981075,13.120229,12.861800,13.120229,4.542003,6410616
1990-05-25,13.000954,13.577449,13.000954,13.358779,4.624584,12167909
1990-05-29,13.159987,13.259383,13.120229,13.239504,4.607979,5608896
1990-05-30,13.279262,13.338899,13.120229,13.199746,4.594144,6833170
1990-05-31,13.140108,13.219625,13.120229,13.159987,4.580303,3545174
1990-06-01,13.239504,13.398537,13.159987,13.358779,4.649491,5803195
1990-06-04,13.398537,13.438295,13.259383,13.398537,4.663330,5706989
1990-06-05,13.418416,13.438295,13.279262,13.319020,4.635655,4377077
1990-06-06,13.239504,13.338899,13.140108,13.159987,4.580303,3313147
1990-06-07,13.120229,13.159987,12.961196,12.961196,4.511117,4369531
1990-06-08,12.981075,13.000954,12.643130,12.722646,4.428091,4584581
1990-06-11,12.682888,12.841921,12.682888,12.841921,4.469604,3445195
1990-06-12,12.881679,13.319020,12.881679,13.259383,4.614899,6291144
1990-06-13,13.239504,13.299141,13.159987,13.219625,4.601059,4818494
1990-06-14,13.199746,13.219625,13.120229,13.179866,4.587219,2345424
1990-06-15,13.080471,13.259383,13.080471,13.179866,4.587219,9560275
1990-06-18,13.140108,13.179866,12.961196,12.961196,4.511117,3843226
1990-06-19,12.961196,13.000954,12.881679,12.961196,4.511117,3072946
1990-06-20,13.020833,13.080471,12.941317,13.080471,4.552629,3645154
1990-06-21,13.120229,13.299141,13.100350,13.299141,4.628734,4686446
1990-06-22,13.279262,13.458174,13.000954,13.000954,4.524952,6565930
1990-06-25,13.080471,13.159987,13.000954,13.080471,4.552629,3124507
1990-06-26,13.120229,13.219625,13.100350,13.179866,4.587219,2994974
1990-06-27,13.179866,13.458174,13.179866,13.398537,4.663330,3579758
1990-06-28,13.478053,13.716603,13.458174,13.696724,4.767114,5320277
1990-06-29,13.716603,13.875636,13.716603,13.796120,4.801708,4827926
1990-07-02,13.776240,13.875636,13.696724,13.835878,4.815547,2481245
1990-07-03,13.835878,13.994911,13.835878,13.935274,4.850140,3486067
1990-07-05,13.875636,13.915394,13.637087,13.696724,4.767114,3552720
1990-07-06,13.736482,13.855757,13.696724,13.756361,4.787868,3169152
1990-07-09,13.736482,13.756361,13.656966,13.756361,4.787868,3166008
1990-07-10,13.756361,13.875636,13.716603,13.736482,4.780953,3262843
1990-07-11,13.815999,14.034669,13.756361,14.034669,4.884734,3359050
1990-07-12,13.955153,14.054548,13.895515,14.034669,4.884734,4948656
1990-07-13,14.054548,14.233461,13.994911,14.134065,4.919331,4437442
1990-07-16,14.173823,14.312977,14.114186,14.273219,4.967761,4588982
1990-07-17,14.253340,14.312977,14.193702,14.312977,4.981599,3507446
1990-07-18,14.312977,14.472010,14.253340,14.332856,4.988516,5479363
1990-07-19,14.293098,14.352735,14.173823,14.352735,4.995438,6017616
1990-07-20,14.293098,14.491889,14.293098,14.312977,4.981599,8474966
1990-07-23,14.312977,14.312977,13.478053,14.074427,4.898574,9282346
1990-07-24,14.094307,14.094307,13.716603,14.074427,4.898574,5546016
1990-07-25,14.014790,14.213581,13.994911,14.153944,4.926249,3425074
1990-07-26,14.352735,14.472010,14.213581,14.293098,4.974679,4912186
1990-07-27,14.273219,14.293098,14.014790,14.034669,4.884734,2737166
1990-07-30,13.935274,14.233461,13.915394,14.233461,4.953925,3693571
1990-07-31,14.293098,14.332856,14.034669,14.173823,4.933169,4491518
1990-08-01,14.213581,14.312977,14.114186,14.293098,4.974679,5825203
1990-08-02,14.034669,14.134065,13.835878,13.875636,4.829381,6099989
1990-08-03,13.557570,13.637087,13.080471,13.597328,4.732518,11307082
1990-08-06,13.000954,13.319020,12.921438,13.120229,4.566467,8093285
1990-08-07,13.358779,13.418416,13.179866,13.199746,4.594144,8598211
1990-08-08,13.299141,13.656966,13.259383,13.537691,4.711761,6719986
1990-08-09,13.517812,13.676845,13.497933,13.676845,4.760196,3612456
1990-08-10,13.597328,13.597328,13.299141,13.478053,4.691006,3489840
1990-08-13,13.358779,13.815999,13.239504,13.815999,4.808627,4639915
1990-08-14,13.776240,13.935274,13.696724,13.835878,4.815547,4487117
1990-08-15,13.875636,14.034669,13.855757,13.975032,4.863979,2984285
1990-08-16,13.796120,13.875636,13.279262,13.319020,4.635655,4463222
1990-08-17,13.199746,13.279262,12.881679,13.060592,4.545708,12922469
1990-08-20,13.060592,13.120229,12.901559,13.100350,4.559547,3810528
1990-08-21,12.841921,13.100350,12.643130,12.921438,4.497279,9101251
1990-08-22,12.921438,12.981075,12.484097,12.484097,4.345060,5612040
1990-08-23,12.126272,12.384701,12.006997,12.166031,4.234362,8854762
1990-08-24,12.364822,12.444338,12.006997,12.344943,4.296628,7837363
1990-08-27,12.861800,13.040712,12.802163,12.881679,4.483442,7433674
1990-08-28,12.762405,12.981075,12.742525,12.861800,4.507687,4071480
1990-08-29,12.802163,13.120229,12.802163,13.040712,4.570388,4765675
1990-08-30,13.040712,13.080471,12.643130,12.722646,4.458915,3665275
1990-08-31,12.762405,12.981075,12.623251,12.981075,4.549488,2702582
1990-09-04,12.841921,12.961196,12.682888,12.961196,4.542524,3467832
1990-09-05,12.941317,13.000954,12.762405,12.921438,4.528586,3188645
1990-09-06,12.841921,12.861800,12.623251,12.702767,4.451951,3098098
1990-09-07,12.643130,12.941317,12.643130,12.901559,4.521621,3067915
1990-09-10,13.159987,13.159987,12.822042,12.881679,4.514654,3553978
1990-09-11,12.861800,12.961196,12.762405,12.941317,4.535553,3181099
1990-09-12,12.961196,12.981075,12.782284,12.901559,4.521621,2933981
1990-09-13,12.901559,12.981075,12.722646,12.722646,4.458915,2876131
1990-09-14,12.682888,12.762405,12.623251,12.762405,4.472849,4028093
1990-09-17,12.682888,12.762405,12.563613,12.742525,4.465884,3506818
1990-09-18,12.702767,12.802163,12.563613,12.722646,4.458915,4813464
1990-09-19,12.086514,12.305184,12.086514,12.225668,4.284737,18291163
1990-09-20,12.225668,12.225668,11.947360,12.046756,4.222035,6266621
1990-09-21,12.046756,12.126272,11.947360,12.026877,4.215070,8938392
1990-09-24,12.006997,12.006997,11.688931,11.708810,4.103595,4953058
1990-09-25,11.708810,11.967239,11.688931,11.947360,4.187200,4412918
1990-09-26,11.947360,11.987118,11.728690,11.788327,4.131464,4578293
1990-09-27,11.927481,11.927481,11.609415,11.649173,4.082691,5449810
1990-09-28,11.669052,12.106393,11.510019,12.106393,4.242940,6459034
1990-10-01,12.245547,12.782284,12.225668,12.762405,4.472849,9055978
1990-10-02,12.841921,12.861800,12.603372,12.603372,4.417112,7397203
1990-10-03,12.603372,12.623251,12.424459,12.503976,4.382278,4385251
1990-10-04,12.484097,12.543734,12.384701,12.484097,4.375311,4513526
1990-10-05,12.285305,12.583492,12.205789,12.384701,4.340475,7279618
1990-10-08,12.484097,12.583492,12.404580,12.464218,4.368346,2281286
1990-10-09,12.325064,12.364822,11.927481,11.947360,4.187200,5197661
1990-10-10,12.006997,12.364822,11.907602,12.086514,4.235970,8647258
1990-10-11,12.066635,12.166031,11.887723,11.967239,4.194169,7414181
1990-10-12,12.086514,12.344943,11.967239,12.285305,4.305638,7033757
1990-10-15,12.404580,12.563613,12.166031,12.484097,4.375311,5588146
1990-10-16,12.464218,12.523855,12.305184,12.384701,4.340475,3991622
1990-10-17,12.404580,12.543734,12.384701,12.484097,4.375311,3511219
1990-10-18,12.603372,12.762405,12.523855,12.742525,4.465884,5505773
1990-10-19,12.881679,12.881679,12.623251,12.841921,4.500717,11652922
1990-10-22,12.822042,13.080471,12.762405,13.080471,4.584325,6482928
1990-10-23,13.000954,13.120229,12.822042,12.941317,4.535553,4284014
1990-10-24,12.841921,13.080471,12.822042,13.020833,4.563419,3477893
1990-10-25,13.060592,13.100350,12.861800,12.981075,4.549488,3932515
1990-10-26,12.881679,12.921438,12.563613,12.583492,4.410146,3256555
1990-10-29,12.583492,12.742525,12.384701,12.444338,4.361378,4561315
1990-10-30,12.464218,12.583492,12.364822,12.523855,4.389246,4217990
1990-10-31,12.583492,12.583492,12.205789,12.225668,4.284737,4636142
1990-11-01,12.205789,12.325064,11.987118,12.325064,4.319575,7101667
1990-11-02,12.285305,12.484097,12.265426,12.424459,4.354410,4666325
1990-11-05,12.484097,12.663009,12.484097,12.603372,4.417112,3846998
1990-11-06,12.603372,12.702767,12.563613,12.603372,4.417112,3055968
1990-11-07,12.563613,12.702767,12.424459,12.444338,4.361378,6718099
1990-11-08,12.424459,12.543734,12.364822,12.484097,4.375311,7200389
1990-11-09,12.484097,12.841921,12.484097,12.802163,4.486784,6265363
1990-11-12,12.881679,13.120229,12.861800,13.100350,4.591289,6255931
1990-11-13,13.080471,13.199746,13.040712,13.140108,4.605220,3560266
1990-11-14,13.140108,13.458174,13.120229,13.418416,4.702761,4602816
1990-11-15,13.378658,13.497933,13.319020,13.458174,4.716695,4910928
1990-11-16,13.497933,13.517812,13.438295,13.517812,4.737599,6712440
1990-11-19,13.617207,13.637087,13.497933,13.597328,4.765465,5290094
1990-11-20,13.577449,13.637087,13.458174,13.478053,4.723663,3926227
1990-11-21,13.497933,13.497933,13.299141,13.418416,4.702761,4599043
1990-11-23,13.378658,13.497933,13.319020,13.338899,4.674893,1485854
1990-11-26,13.219625,13.497933,13.199746,13.497933,4.730629,3351504
1990-11-27,13.517812,13.577449,13.438295,13.537691,4.744564,3948864
1990-11-28,13.478053,13.537691,13.378658,13.398537,4.695796,1869422
1990-11-29,13.358779,13.398537,13.239504,13.338899,4.674893,3821846
1990-11-30,13.279262,13.736482,13.219625,13.716603,4.807270,6754570
1990-12-03,13.756361,13.776240,13.537691,13.577449,4.789599,3452741
1990-12-04,13.577449,13.756361,13.418416,13.676845,4.824657,3108158
1990-12-05,13.637087,13.756361,13.577449,13.756361,4.852709,3081749
1990-12-06,13.855757,13.875636,13.756361,13.835878,4.880760,4974437
1990-12-07,13.835878,13.935274,13.776240,13.776240,4.859724,3914280
1990-12-10,13.736482,13.835878,13.696724,13.776240,4.859724,2694408
1990-12-11,13.776240,13.796120,13.537691,13.716603,4.838686,4406002
1990-12-12,13.796120,14.074427,13.796120,14.074427,4.964910,4708454
1990-12-13,14.074427,14.114186,13.955153,14.014790,4.943871,3034589
1990-12-14,13.994911,13.994911,13.736482,13.776240,4.859724,3487325
1990-12-17,13.716603,13.756361,13.656966,13.716603,4.838686,2093275
1990-12-18,13.676845,13.895515,13.676845,13.835878,4.880760,5115917
1990-12-19,13.736482,13.796120,13.676845,13.716603,4.838686,3513734
1990-12-20,13.557570,13.736482,13.557570,13.696724,4.831673,3604282
1990-12-21,13.835878,13.994911,13.815999,13.935274,4.915824,10863149
1990-12-24,13.935274,13.935274,13.796120,13.855757,4.887774,1306646
1990-12-26,13.835878,14.074427,13.796120,14.054548,4.957896,1639282
1990-12-27,14.074427,14.114186,13.994911,14.014790,4.943871,1769443
1990-12-28,13.994911,14.114186,13.935274,14.094307,4.971923,1728571
1990-12-31,14.114186,14.293098,14.094307,14.293098,5.042048,1710336
1991-01-02,14.193702,14.293098,14.173823,14.233461,5.021011,5369323
1991-01-03,14.233461,14.233461,13.776240,13.776240,4.859724,4641173
1991-01-04,13.676845,13.716603,13.458174,13.557570,4.782584,7219882
1991-01-07,13.358779,13.497933,13.179866,13.199746,4.656359,6252787
1991-01-08,13.259383,13.319020,13.159987,13.239504,4.670382,6409358
1991-01-09,13.358779,13.557570,13.080471,13.080471,4.614281,6651446
1991-01-10,13.179866,13.259383,13.140108,13.259383,4.677396,3509962
1991-01-11,13.159987,13.299141,13.080471,13.299141,4.691418,3497386
1991-01-14,13.040712,13.239504,13.040712,13.179866,4.649343,5407680
1991-01-15,13.199746,13.358779,13.179866,13.279262,4.684407,3221342
1991-01-16,13.299141,13.537691,13.279262,13.478053,4.754534,3125136
1991-01-17,13.895515,13.994911,13.756361,13.975032,4.929847,9220723
1991-01-18,13.975032,14.094307,13.875636,14.074427,4.964910,13416077
1991-01-21,13.915394,14.034669,13.875636,13.935274,4.915824,2827714
1991-01-22,13.975032,14.114186,13.895515,13.935274,4.915824,4060790
1991-01-23,13.935274,14.213581,13.935274,14.173823,4.999977,4350667
1991-01-24,14.193702,14.412373,14.193702,14.293098,5.042048,4129958
1991-01-25,14.293098,14.332856,14.173823,14.213581,5.013999,5433461
1991-01-28,14.193702,14.253340,14.173823,14.193702,5.006989,2331590
1991-01-29,14.253340,14.312977,14.153944,14.253340,5.028023,3587304
1991-01-30,14.233461,14.631043,14.193702,14.571406,5.140226,5573683
1991-01-31,14.571406,14.571406,14.491889,14.551527,5.133213,3785376
1991-02-01,14.472010,14.849714,14.432252,14.650922,5.168275,5803195
1991-02-04,14.650922,15.068384,14.631043,15.028626,5.301517,5124091
1991-02-05,15.068384,15.306934,14.968989,15.267176,5.385665,5991206
1991-02-06,15.267176,15.505725,15.167780,15.505725,5.469816,7936085
1991-02-07,15.505725,15.545483,15.187659,15.187659,5.357615,6552725
1991-02-08,15.207538,15.505725,15.207538,15.505725,5.469816,5235389
1991-02-11,15.565363,16.002705,15.525604,15.962945,5.631105,6359054
1991-02-12,15.784033,16.022583,15.644879,15.664758,5.525919,6553982
1991-02-13,15.585242,15.744275,15.525604,15.684637,5.532930,4776365
1991-02-14,15.704517,15.843670,15.426209,15.525604,5.476828,5911978
1991-02-15,15.664758,16.221375,15.585242,16.221375,5.722270,11013432
1991-02-19,16.141857,16.281012,16.102098,16.281012,5.743310,6820594
1991-02-20,16.062342,16.141857,16.002705,16.022583,5.652144,3911136
1991-02-21,15.982824,16.102098,15.863550,16.062342,5.666169,3997282
1991-02-22,15.982824,16.539440,15.982824,16.181616,5.708245,5607010
1991-02-25,16.440044,16.618958,16.241253,16.420164,5.792397,5389445
1991-02-26,16.261131,16.320770,16.062342,16.181616,5.708245,5576827
1991-02-27,16.261131,16.519562,16.201494,16.400286,5.785383,3430104
1991-02-28,16.440044,16.479803,16.241253,16.241253,5.729280,2751629
1991-03-01,15.982824,16.300892,15.903308,16.261131,5.736296,3992251
1991-03-04,16.241253,16.579199,16.181616,16.380407,5.810195,4038782
1991-03-05,16.320770,16.658714,16.320770,16.539440,5.866604,3656472
1991-03-06,16.599077,16.618958,16.400286,16.440044,5.831346,4236226
1991-03-07,16.320770,16.678595,16.320770,16.579199,5.880707,3175440
1991-03-08,16.599077,17.096056,16.559319,16.797869,5.958269,4594642
1991-03-11,16.817747,17.096056,16.797869,16.976782,6.021734,3186758
1991-03-12,16.976782,17.115934,16.738232,16.777990,5.951218,4825411
1991-03-13,16.777990,16.956902,16.618958,16.857506,5.979423,2558587
1991-03-14,16.976782,17.334606,16.937023,17.155693,6.085190,6099989
1991-03-15,17.235210,17.255089,17.016539,17.175573,6.092243,8589408
1991-03-18,17.056297,17.195452,16.638836,16.837627,5.972371,5056810
1991-03-19,16.658714,16.658714,15.823791,16.141857,5.725578,8057443
1991-03-20,16.221375,16.539440,16.181616,16.499681,5.852501,5551046
1991-03-21,16.559319,16.638836,16.300892,16.380407,5.810195,4040040
1991-03-22,16.400286,16.519562,16.320770,16.499681,5.852501,2954102
1991-03-25,16.519562,16.658714,16.440044,16.599077,5.887755,2097048
1991-03-26,16.579199,17.195452,16.559319,17.195452,6.099292,4080912
1991-03-27,17.235210,17.274967,16.857506,16.956902,6.014678,3924341
1991-03-28,16.956902,16.976782,16.738232,16.777990,5.951218,1998326
1991-04-01,16.698473,16.777990,16.638836,16.777990,5.951218,3264101
1991-04-02,16.857506,17.294847,16.837627,17.294847,6.134548,2848464
1991-04-03,17.354485,17.414122,17.235210,17.255089,6.120445,3596736
1991-04-04,17.255089,17.453880,17.115934,17.235210,6.113396,3423816
1991-04-05,17.294847,17.354485,16.877384,16.976782,6.021734,3725640
1991-04-08,16.976782,17.294847,16.937023,17.175573,6.092243,2416478
1991-04-09,17.175573,17.274967,16.917145,16.956902,6.014678,3184872
1991-04-10,16.937023,17.036419,16.857506,16.956902,6.014678,2487533
1991-04-11,17.036419,17.334606,17.036419,17.215330,6.106342,2551670
1991-04-12,17.314726,17.374365,17.135815,17.255089,6.120445,2700067
1991-04-15,17.294847,17.473761,17.274967,17.434002,6.183907,2823941
1991-04-16,17.493639,17.970737,17.434002,17.970737,6.374291,4942997
1991-04-17,17.950859,18.408079,17.930981,18.249046,6.473006,4858738
1991-04-18,18.129770,18.189407,17.990618,18.070133,6.409545,2794387
1991-04-19,17.851463,17.970737,17.652672,17.652672,6.261469,6975907
1991-04-22,17.573154,17.632793,17.414122,17.473761,6.198010,4356326
1991-04-23,17.533398,17.553276,17.334606,17.473761,6.198010,3088666
1991-04-24,17.493639,17.533398,17.255089,17.374365,6.162751,4134989
1991-04-25,17.334606,17.513517,17.215330,17.434002,6.183907,3857688
1991-04-26,17.294847,17.473761,17.235210,17.334606,6.148650,2932723
1991-04-29,17.374365,17.573154,17.076178,17.135815,6.078140,4421722
1991-04-30,17.255089,17.334606,17.096056,17.135815,6.078140,4869427
1991-05-01,17.215330,17.732187,17.155693,17.732187,6.289672,4927277
1991-05-02,17.811705,17.970737,17.811705,17.950859,6.367241,5007763
1991-05-03,17.911100,18.368320,17.891220,18.348440,6.508261,3581016
1991-05-06,18.249046,18.567112,18.189407,18.507475,6.564671,3843226
1991-05-07,18.507475,18.885178,18.507475,18.686386,6.628132,6111936
1991-05-08,18.686386,18.765903,18.586990,18.606871,6.599928,4098518
1991-05-09,18.646627,18.905058,18.646627,18.905058,6.705697,4894579
1991-05-10,18.984573,19.103849,18.785782,18.825541,6.677489,5427173
1991-05-13,18.865299,18.865299,18.746023,18.845421,6.684544,3494870
1991-05-14,18.726145,18.765903,18.467716,18.646627,6.614028,3404323
1991-05-15,18.606871,18.686386,18.368320,18.567112,6.585826,5044234
1991-05-16,18.666508,18.825541,18.586990,18.825541,6.677489,4477685
1991-05-17,18.686386,19.044210,18.527353,18.924936,6.712749,8190120
1991-05-20,18.964695,19.282761,18.924936,19.024332,6.748003,4375819
1991-05-21,19.064091,19.541189,19.024332,19.382156,6.874927,5076931
1991-05-22,19.441793,19.441793,19.203243,19.342398,6.860823,2529662
1991-05-23,19.302641,19.441793,19.123728,19.262882,6.832621,3510590
1991-05-24,19.223124,19.322519,19.083969,19.223124,6.818514,2451691
1991-05-28,19.243004,19.402037,19.123728,19.402037,6.881977,3133939
1991-05-29,19.402037,19.481552,19.282761,19.322519,6.853772,2715787
1991-05-30,19.243004,19.421915,19.163486,19.163486,6.797361,3600509
1991-05-31,19.123728,19.183365,18.646627,18.905058,6.705697,7029984
1991-06-03,18.765903,18.865299,18.447838,18.467716,6.581573,5386301
1991-06-04,18.447838,18.646627,18.447838,18.547234,6.609916,4875086
1991-06-05,18.507475,18.606871,18.388201,18.487595,6.588658,3362194
1991-06-06,18.487595,18.507475,18.268925,18.268925,6.510730,3040877
1991-06-07,18.229168,18.249046,18.090014,18.229168,6.496560,3263472
1991-06-10,18.129770,18.328562,18.129770,18.169529,6.475304,2749742
1991-06-11,18.149651,18.447838,18.149651,18.368320,6.546151,4455048
1991-06-12,18.328562,18.527353,18.010496,18.507475,6.595743,5131008
1991-06-13,18.507475,18.646627,18.328562,18.408079,6.560322,5679950
1991-06-14,18.527353,18.805662,18.447838,18.805662,6.702013,4267037
1991-06-17,18.765903,18.785782,18.626749,18.785782,6.694928,2635930
1991-06-18,18.746023,18.805662,18.507475,18.527353,6.602831,3155318
1991-06-19,18.447838,18.447838,18.249046,18.388201,6.553235,3879067
1991-06-20,18.348440,18.487595,18.328562,18.427958,6.567404,4009229
1991-06-21,18.427958,18.507475,18.348440,18.487595,6.588658,6507451
1991-06-24,18.408079,18.408079,18.169529,18.189407,6.482389,2217149
1991-06-25,18.268925,18.547234,18.229168,18.547234,6.609916,3579130
1991-06-26,18.567112,18.805662,18.507475,18.706266,6.666587,4310424
1991-06-27,18.765903,18.885178,18.746023,18.845421,6.716183,2584368
1991-06-28,18.765903,18.805662,18.388201,18.467716,6.581573,3513106
1991-07-01,18.567112,18.964695,18.567112,18.964695,6.758687,3656472
1991-07-02,18.924936,19.024332,18.905058,18.984573,6.765770,2801304
1991-07-03,18.765903,18.785782,18.606871,18.646627,6.645333,2136662
1991-07-05,18.586990,18.805662,18.567112,18.706266,6.666587,1228675
1991-07-08,18.527353,19.004454,18.447838,19.004454,6.772858,2868586
1991-07-09,18.924936,18.964695,18.626749,18.746023,6.680754,2386296
1991-07-10,18.765903,18.905058,18.666508,18.686386,6.659504,3094954
1991-07-11,18.746023,18.845421,18.686386,18.825541,6.709096,3207509
1991-07-12,19.004454,19.123728,18.785782,19.064091,6.794111,3169781
