Date,Open,High,Low,Close,Adj Close,Volume
1990-01-02,19.843750,20.156250,19.781250,20.125000,7.938049,1496000
1990-01-03,20.156250,20.468750,20.125000,20.343750,8.024330,2631600
1990-01-04,20.218750,20.750000,20.218750,20.500000,8.085958,2538400
1990-01-05,20.406250,20.500000,20.156250,20.156250,7.950376,1825600
1990-01-08,20.125000,20.718750,20.125000,20.687500,8.159918,2164400
1990-01-09,20.656250,21.000000,20.625000,20.687500,8.159918,2305600
1990-01-10,20.812500,20.812500,20.375000,20.562500,8.110614,2172000
1990-01-11,20.718750,20.937500,20.656250,20.750000,8.184569,1348800
1990-01-12,20.375000,20.562500,20.062500,20.062500,7.913393,1733200
1990-01-15,20.093750,20.343750,20.000000,20.000000,7.888742,1350800
1990-01-16,19.875000,20.312500,19.812500,20.250000,7.987354,2433200
1990-01-17,20.281250,20.500000,20.125000,20.281250,7.999677,1659600
1990-01-18,20.093750,20.312500,20.000000,20.218750,7.975022,2860000
1990-01-19,20.218750,20.281250,20.031250,20.218750,7.975022,2570800
1990-01-22,20.218750,20.218750,19.500000,19.531250,7.703850,1256800
1990-01-23,19.656250,19.687500,19.312500,19.437500,7.666871,2254000
1990-01-24,18.875000,19.531250,18.875000,19.500000,7.691522,2895200
1990-01-25,19.562500,19.593750,18.843750,19.031250,7.506629,1545600
1990-01-26,19.125000,19.281250,18.781250,19.000000,7.494306,2409200
1990-01-29,19.093750,19.250000,18.937500,19.062500,7.518959,1461600
1990-01-30,19.187500,19.406250,19.031250,19.156250,7.555934,2447600
1990-01-31,19.250000,19.531250,19.250000,19.531250,7.703850,1723600
1990-02-01,19.531250,19.531250,19.406250,19.468750,7.679201,1315200
1990-02-02,19.406250,19.750000,19.406250,19.531250,7.703850,2007200
1990-02-05,19.468750,19.968750,19.468750,19.937500,7.864091,1510800
1990-02-06,19.937500,19.937500,19.781250,19.812500,7.814785,1400400
1990-02-07,19.812500,20.250000,19.625000,20.218750,7.975022,1846000
1990-02-08,20.281250,20.531250,20.281250,20.406250,8.048980,1940400
1990-02-09,20.375000,20.468750,20.281250,20.281250,7.999677,1481600
1990-02-12,20.250000,20.281250,20.000000,20.125000,7.938049,1259600
1990-02-13,20.062500,20.375000,19.812500,20.250000,7.987354,1935600
1990-02-14,20.187500,20.250000,20.000000,20.031250,7.901070,1574000
1990-02-15,19.968750,20.250000,19.968750,20.250000,7.987354,2630400
1990-02-16,20.062500,20.093750,19.937500,19.968750,7.948047,1912400
1990-02-20,19.781250,19.812500,19.531250,19.562500,7.786351,1354800
1990-02-21,19.312500,19.625000,19.312500,19.343750,7.699281,2132800
1990-02-22,19.406250,19.687500,19.375000,19.375000,7.711721,1831600
1990-02-23,19.218750,19.625000,19.218750,19.437500,7.736598,1216400
1990-02-26,19.562500,19.656250,19.500000,19.656250,7.823668,1266800
1990-02-27,19.656250,20.093750,19.625000,19.968750,7.948047,2664800
1990-02-28,19.937500,20.187500,19.937500,20.031250,7.972924,1936800
1990-03-01,20.062500,20.343750,19.968750,20.125000,8.010237,1336800
1990-03-02,20.156250,20.375000,20.062500,20.343750,8.097306,1660000
1990-03-05,20.281250,20.437500,20.093750,20.125000,8.010237,1194800
1990-03-06,20.125000,20.531250,20.125000,20.468750,8.147058,1416400
1990-03-07,20.468750,20.562500,20.312500,20.312500,8.084863,1972800
1990-03-08,20.437500,20.687500,20.406250,20.656250,8.221687,1182800
1990-03-09,20.468750,20.625000,20.250000,20.343750,8.097306,1462400
1990-03-12,20.281250,20.531250,20.281250,20.468750,8.147058,1111600
1990-03-13,20.437500,20.531250,20.343750,20.468750,8.147058,1070800
1990-03-14,20.468750,20.500000,20.281250,20.406250,8.122179,1088800
1990-03-15,20.468750,20.468750,20.281250,20.375000,8.109741,950400
1990-03-16,20.468750,20.843750,20.343750,20.812500,8.283878,4835600
